student_id,internship_id,skills,req_skills_job,gpa,stipend_internship,reservation,gender,rural,match,accept
S00828,I067,excel financial_modeling frontend presentation sql,communication ml sql writing,7.73,5000.0,GEN,F,0,0,0
S02817,I026,backend cloud financial_modeling ml,design networking pcb_design,7.19,5000.0,GEN,M,0,0,0
S05365,I055,analysis frontend ml,backend cloud ml python,8.9,5000.0,GEN,M,1,0,0
S00307,I068,analysis design,analysis communication,7.1,5000.0,OBC,M,0,1,0
S05065,I010,backend cloud python writing,presentation sql,6.02,5000.0,GEN,F,0,0,0
S00318,I019,cad_modelling social_media sql writing,analysis autocad construction_management surveying,6.42,5000.0,GEN,O,0,0,0
S05657,I002,ml networking python,analysis autocad,5.56,5000.0,OBC,M,1,0,0
S02201,I042,cad_modelling manufacturing presentation,communication excel presentation,7.59,5000.0,GEN,F,0,0,0
S02483,I029,analysis construction_management design surveying,communication design,5.94,5000.0,GEN,M,0,1,0
S05704,I068,autocad presentation sql,analysis communication,6.56,5000.0,OBC,F,1,0,0
S01868,I058,backend communication excel manufacturing writing,cloud sql,5.99,5000.0,OBC,M,1,1,0
S03630,I038,communication pcb_design python writing,analysis sql,4.38,5000.0,GEN,F,1,0,0
S05971,I033,analysis excel,analysis design python,8.02,5000.0,SC,M,0,0,0
S01540,I016,backend frontend java surveying,manufacturing python,6.49,5000.0,OBC,M,1,0,0
S03336,I018,financial_modeling frontend presentation,backend java python,6.91,5000.0,GEN,F,0,0,0
S03064,I039,construction_management design,excel sql,5.82,5000.0,OBC,M,0,0,0
S01303,I005,analysis excel financial_modeling presentation python,analysis construction_management design,7.09,5000.0,GEN,F,0,1,0
S03305,I006,construction_management design financial_modeling python,analysis cad_modelling design manufacturing,4.78,5000.0,ST,M,1,1,0
S04659,I030,analysis communication ml presentation writing,cloud java python sql,7.57,5000.0,OBC,F,0,1,1
S01645,I010,communication excel social_media,presentation sql,7.69,5000.0,OBC,M,0,0,0
S03740,I048,excel ml presentation,java ml,8.46,5000.0,SC,F,1,1,0
S01632,I011,backend frontend ml,analysis communication,4.87,5000.0,GEN,F,0,0,0
S04138,I056,analysis autocad seo,ml networking python,6.09,5000.0,GEN,F,0,0,0
S05581,I050,autocad cloud networking presentation,frontend ml networking,6.27,5000.0,GEN,F,1,1,1
S04867,I018,excel networking pcb_design presentation python,backend java python,7.48,5000.0,OBC,O,1,0,0
S03888,I021,autocad backend social_media sql,autocad cad_modelling design manufacturing,7.45,5000.0,GEN,F,1,0,0
S01340,I039,manufacturing pcb_design,excel sql,7.14,5000.0,OBC,F,1,0,0
S05644,I005,communication ml social_media writing,analysis construction_management design,7.56,5000.0,GEN,F,0,1,1
S00407,I011,design writing,analysis communication,7.33,5000.0,ST,M,0,1,0
S01756,I067,analysis cloud design networking sql,communication ml sql writing,6.72,5000.0,GEN,F,0,0,0
S05552,I042,backend frontend ml,communication excel presentation,6.7,5000.0,SC,M,1,1,0
S04205,I050,communication excel writing,frontend ml networking,7.69,5000.0,OBC,M,1,1,0
S05589,I006,communication excel financial_modeling,analysis cad_modelling design manufacturing,5.79,5000.0,GEN,M,1,1,0
S05304,I038,analysis manufacturing python,analysis sql,6.88,5000.0,OBC,F,0,1,0
S01834,I043,autocad financial_modeling frontend manufacturing,communication presentation seo writing,7.15,5000.0,GEN,F,1,1,0
S02503,I012,java manufacturing python social_media,excel seo writing,7.48,5000.0,ST,M,1,0,0
S02256,I036,autocad excel financial_modeling manufacturing,frontend python,6.37,5000.0,ST,F,1,0,0
S02857,I018,analysis autocad design networking,backend java python,6.86,5000.0,SC,M,0,0,0
S02476,I067,analysis design manufacturing presentation,communication ml sql writing,7.94,5000.0,GEN,M,0,0,0
S03254,I018,financial_modeling presentation,backend java python,7.52,5000.0,ST,M,1,0,0
S05427,I036,cloud excel frontend networking seo,frontend python,6.96,5000.0,GEN,O,0,0,0
S04600,I048,communication excel manufacturing presentation sql,java ml,8.16,5000.0,OBC,F,1,0,0
S02446,I068,design excel python social_media surveying,analysis communication,8.03,5000.0,GEN,F,1,0,0
S02755,I063,cloud ml networking,analysis ml presentation python,6.32,5000.0,SC,F,1,0,0
S02269,I065,java sql,communication presentation sql writing,8.6,5000.0,OBC,M,1,1,0
S05337,I068,autocad frontend ml,analysis communication,8.44,5000.0,OBC,M,0,1,1
S01969,I054,excel presentation,backend frontend networking sql,6.82,5000.0,OBC,M,1,0,0
S04916,I052,analysis excel java,cloud frontend ml,9.36,5000.0,GEN,F,0,0,0
S01147,I018,autocad construction_management frontend python surveying,backend java python,7.64,5000.0,GEN,F,0,0,0
S02422,I011,analysis autocad cloud design networking,analysis communication,5.47,5000.0,ST,F,1,1,0
S03181,I044,communication design manufacturing pcb_design,financial_modeling presentation sql,6.26,5000.0,SC,F,0,0,0
S04687,I002,autocad communication ml networking,analysis autocad,9.25,5000.0,OBC,M,1,0,0
S05844,I001,communication excel ml pcb_design sql,autocad cad_modelling design manufacturing,7.3,5000.0,GEN,M,0,0,0
S03898,I017,networking pcb_design python,analysis presentation,8.16,5000.0,GEN,M,0,0,0
S04156,I048,excel presentation sql,java ml,6.35,5000.0,ST,M,0,0,0
S05388,I058,backend cloud frontend,cloud sql,7.12,5000.0,GEN,M,0,0,0
S00800,I053,design manufacturing ml,backend cloud sql,7.18,5000.0,GEN,F,1,0,0
S05941,I003,backend cloud manufacturing ml python,ml networking python sql,7.14,5000.0,OBC,M,0,0,0
S01500,I039,ml networking,excel sql,8.52,5000.0,GEN,F,0,0,0
S05362,I021,financial_modeling networking sql writing,autocad cad_modelling design manufacturing,6.32,5000.0,GEN,M,0,1,0
S02516,I033,autocad cad_modelling construction_management pcb_design,analysis design python,7.42,5000.0,GEN,M,0,0,0
S03045,I054,networking python,backend frontend networking sql,8.35,5000.0,OBC,F,1,1,0
S00965,I063,construction_management design ml seo,analysis ml presentation python,7.28,5000.0,ST,F,1,0,0
S04781,I029,pcb_design sql writing,communication design,5.24,5000.0,GEN,F,0,0,0
S03869,I055,cloud pcb_design python sql,backend cloud ml python,6.38,5000.0,GEN,M,0,0,0
S05577,I029,backend cad_modelling communication social_media surveying,communication design,5.23,5000.0,ST,M,1,0,0
S00443,I049,analysis presentation seo,design presentation seo writing,8.15,5000.0,GEN,F,1,0,0
S01641,I063,analysis java surveying,analysis ml presentation python,6.58,5000.0,GEN,M,0,1,0
S03749,I008,communication presentation writing,design manufacturing networking python,6.15,5000.0,OBC,M,0,1,0
S01478,I003,financial_modeling sql,ml networking python sql,8.27,5000.0,SC,F,1,0,0
S05170,I003,communication sql writing,ml networking python sql,7.49,5000.0,SC,F,0,0,0
S00476,I020,cad_modelling java networking sql,excel financial_modeling presentation,8.41,5000.0,ST,F,0,1,0
S01382,I066,backend cad_modelling design networking seo,communication sql writing,7.83,5000.0,GEN,F,0,0,0
S00722,I045,analysis communication design,analysis communication excel,7.42,5000.0,GEN,M,1,1,0
S03518,I042,financial_modeling manufacturing,communication excel presentation,7.97,5000.0,GEN,F,1,0,0
S03141,I029,frontend sql,communication design,6.97,5000.0,GEN,M,0,1,0
S05986,I062,communication presentation writing,analysis communication excel,8.33,5000.0,SC,M,0,1,1
S02640,I039,backend cloud ml pcb_design,excel sql,8.11,5000.0,GEN,F,0,0,0
S00147,I040,ml python,design social_media writing,7.5,5000.0,GEN,M,0,0,0
S02039,I014,construction_management design ml python,backend frontend python,6.01,5000.0,GEN,F,0,1,0
S02557,I028,backend ml python,analysis cad_modelling design,7.74,5000.0,OBC,F,1,1,1
S04823,I006,analysis autocad cad_modelling design frontend,analysis cad_modelling design manufacturing,6.24,5000.0,OBC,M,0,1,1
S00375,I006,analysis java pcb_design python,analysis cad_modelling design manufacturing,6.74,5000.0,GEN,M,1,1,1
S05963,I034,manufacturing ml,design manufacturing python,6.53,5000.0,GEN,F,0,0,0
S03553,I056,analysis java,ml networking python,5.81,5000.0,SC,M,1,0,0
S02808,I051,autocad cad_modelling java manufacturing,ml networking python,8.45,5000.0,GEN,F,0,0,0
S01544,I054,communication excel financial_modeling ml presentation,backend frontend networking sql,6.51,5000.0,ST,M,0,1,0
S03305,I061,construction_management design financial_modeling python,communication ml writing,4.78,5000.0,ST,M,1,1,1
S01075,I043,analysis manufacturing ml social_media writing,communication presentation seo writing,6.19,5000.0,OBC,F,0,1,1
S04134,I003,cad_modelling communication ml networking presentation,ml networking python sql,6.24,5000.0,GEN,M,0,1,0
S05330,I010,analysis cloud frontend python,presentation sql,5.3,5000.0,GEN,M,0,0,0
S05246,I005,analysis communication python social_media writing,analysis construction_management design,7.18,5000.0,SC,M,1,1,0
S00399,I068,analysis networking,analysis communication,6.48,5000.0,OBC,M,0,0,0
S00886,I023,analysis autocad backend cad_modelling sql,frontend java ml sql,7.47,5000.0,GEN,M,1,0,0
S05651,I017,excel social_media writing,analysis presentation,6.44,5000.0,GEN,M,1,1,0
S01013,I058,analysis cloud design presentation writing,cloud sql,7.04,5000.0,GEN,M,0,0,0
S01255,I035,excel presentation,financial_modeling presentation,5.75,5000.0,ST,F,1,1,0
S00077,I052,autocad surveying,cloud frontend ml,6.01,5000.0,OBC,M,1,0,0
S05428,I057,java networking presentation python social_media,backend cloud ml sql,7.81,5000.0,OBC,M,1,0,0
S05741,I062,ml social_media,analysis communication excel,7.73,5000.0,GEN,F,0,1,0
S00860,I056,design excel,ml networking python,9.01,5000.0,GEN,M,0,0,0
S02316,I049,construction_management design presentation seo,design presentation seo writing,6.22,5000.0,GEN,M,0,1,1
S01628,I006,financial_modeling presentation,analysis cad_modelling design manufacturing,6.5,5000.0,ST,F,0,0,0
S04286,I012,analysis networking presentation social_media,excel seo writing,7.95,5000.0,GEN,M,0,0,0
S03357,I055,communication design writing,backend cloud ml python,7.14,5000.0,ST,F,1,0,0
S04067,I003,ml pcb_design surveying writing,ml networking python sql,5.95,5000.0,OBC,F,0,0,0
S03938,I019,analysis manufacturing,analysis autocad construction_management surveying,5.05,5000.0,ST,F,1,0,1
S05503,I052,networking social_media sql,cloud frontend ml,8.25,5000.0,GEN,F,0,1,1
S04704,I054,communication excel ml presentation seo,backend frontend networking sql,6.76,5000.0,GEN,F,0,0,0
S00738,I041,communication construction_management financial_modeling python,communication design excel seo,5.67,5000.0,GEN,M,0,0,0
S05928,I030,analysis excel pcb_design presentation,cloud java python sql,6.66,5000.0,GEN,F,1,1,1
S01894,I038,presentation seo,analysis sql,5.31,5000.0,GEN,M,0,0,0
S02164,I063,backend java ml,analysis ml presentation python,6.29,5000.0,GEN,M,0,0,0
S01432,I060,design financial_modeling pcb_design python,analysis design pcb_design python,6.07,5000.0,GEN,F,0,0,0
S02951,I020,communication construction_management ml,excel financial_modeling presentation,9.94,5000.0,GEN,M,0,0,0
S00950,I028,communication seo writing,analysis cad_modelling design,8.32,5000.0,OBC,F,1,1,0
S00376,I028,networking presentation python writing,analysis cad_modelling design,5.5,5000.0,GEN,F,1,1,1
S05302,I044,communication manufacturing networking presentation,financial_modeling presentation sql,7.66,5000.0,ST,M,0,1,0
S03586,I066,communication pcb_design seo writing,communication sql writing,6.76,5000.0,GEN,F,0,0,0
S00762,I011,analysis design presentation python,analysis communication,7.6,5000.0,GEN,F,0,1,0
S00933,I055,analysis networking,backend cloud ml python,7.07,5000.0,OBC,M,1,0,0
S02227,I003,design seo writing,ml networking python sql,8.12,5000.0,GEN,M,0,0,0
S03918,I058,analysis manufacturing pcb_design python,cloud sql,7.7,5000.0,OBC,M,1,0,0
S01367,I017,cad_modelling cloud ml seo sql,analysis presentation,7.81,5000.0,GEN,M,0,1,0
S00481,I051,analysis python,ml networking python,6.0,5000.0,GEN,F,1,0,0
S00850,I067,analysis construction_management,communication ml sql writing,6.56,5000.0,GEN,M,0,0,0
S04661,I004,communication sql,autocad construction_management design surveying,5.66,5000.0,GEN,F,1,0,0
S03111,I060,seo sql,analysis design pcb_design python,6.52,5000.0,GEN,M,0,0,0
S05608,I013,autocad frontend sql writing,analysis construction_management design surveying,7.9,5000.0,OBC,M,0,0,0
S01071,I033,design excel ml seo,analysis design python,5.32,5000.0,GEN,F,0,0,0
S03370,I010,analysis autocad,presentation sql,4.85,5000.0,GEN,M,0,0,0
S05366,I061,communication financial_modeling presentation,communication ml writing,8.58,5000.0,GEN,M,1,1,0
S05554,I050,autocad cad_modelling design pcb_design presentation,frontend ml networking,6.6,5000.0,GEN,M,0,0,0
S05930,I048,manufacturing networking python,java ml,5.45,5000.0,GEN,M,0,0,0
S05488,I045,frontend python,analysis communication excel,8.14,5000.0,GEN,M,0,0,0
S05639,I021,frontend ml networking python,autocad cad_modelling design manufacturing,6.83,5000.0,GEN,M,0,0,0
S05421,I026,backend frontend networking,design networking pcb_design,9.15,5000.0,GEN,M,0,0,0
S05438,I028,backend networking,analysis cad_modelling design,7.37,5000.0,SC,F,1,0,0
S04574,I053,cloud communication excel ml,backend cloud sql,6.03,5000.0,GEN,O,0,0,0
S00096,I055,analysis backend financial_modeling pcb_design,backend cloud ml python,6.29,5000.0,ST,M,1,0,0
S03845,I021,construction_management design presentation,autocad cad_modelling design manufacturing,5.04,5000.0,ST,F,1,0,0
S00614,I028,manufacturing ml presentation seo,analysis cad_modelling design,7.26,5000.0,OBC,M,1,0,0
S02711,I005,financial_modeling frontend pcb_design python seo,analysis construction_management design,6.74,5000.0,OBC,M,0,0,0
S01825,I049,seo social_media,design presentation seo writing,7.18,5000.0,GEN,F,0,0,0
S01926,I050,analysis cad_modelling manufacturing networking,frontend ml networking,6.85,5000.0,GEN,M,0,1,0
S04695,I035,ml sql writing,financial_modeling presentation,6.38,5000.0,SC,F,0,0,0
S03663,I054,analysis cad_modelling design manufacturing sql,backend frontend networking sql,7.96,5000.0,GEN,F,0,1,0
S05353,I020,analysis communication presentation,excel financial_modeling presentation,5.92,5000.0,GEN,M,0,1,0
S00294,I036,backend sql,frontend python,6.81,5000.0,OBC,F,1,0,1
S00745,I068,excel presentation social_media,analysis communication,7.27,5000.0,OBC,F,0,0,0
S05223,I009,cloud pcb_design,autocad design,7.35,5000.0,SC,M,0,0,0
S01695,I051,java networking social_media writing,ml networking python,5.09,5000.0,OBC,M,1,0,0
S02793,I035,backend ml presentation seo social_media,financial_modeling presentation,7.08,5000.0,GEN,F,0,1,1
S01827,I019,analysis surveying,analysis autocad construction_management surveying,5.33,5000.0,OBC,F,0,0,0
S05078,I015,communication excel presentation,communication excel presentation,7.27,5000.0,OBC,F,1,1,0
S02977,I021,cloud design frontend manufacturing presentation,autocad cad_modelling design manufacturing,5.8,5000.0,GEN,M,0,0,0
S05398,I049,cad_modelling design manufacturing python,design presentation seo writing,5.35,5000.0,OBC,F,1,1,0
S05191,I006,excel financial_modeling networking sql,analysis cad_modelling design manufacturing,7.66,5000.0,GEN,M,1,0,0
S04277,I006,ml presentation sql,analysis cad_modelling design manufacturing,6.83,5000.0,GEN,M,0,0,0
S01345,I007,communication excel manufacturing,design manufacturing networking pcb_design,6.46,5000.0,OBC,F,0,0,0
S05912,I047,cloud frontend python,cad_modelling design manufacturing,7.32,5000.0,OBC,M,0,0,0
S01605,I019,cad_modelling construction_management ml presentation surveying,analysis autocad construction_management surveying,7.3,5000.0,GEN,M,1,1,0
S03219,I002,backend cad_modelling excel manufacturing pcb_design,analysis autocad,6.9,5000.0,GEN,M,1,0,0
S01562,I047,design sql,cad_modelling design manufacturing,6.2,5000.0,OBC,F,0,0,0
S03396,I026,analysis design networking seo,design networking pcb_design,7.4,5000.0,GEN,F,0,1,0
S05507,I060,backend frontend,analysis design pcb_design python,7.22,5000.0,GEN,M,0,0,0
S03691,I066,analysis networking python surveying,communication sql writing,5.25,5000.0,GEN,F,1,0,0
S04131,I046,analysis communication excel,backend cloud frontend,7.26,5000.0,GEN,F,0,1,0
S04345,I051,analysis frontend ml sql writing,ml networking python,5.44,5000.0,GEN,M,0,0,0
S03546,I002,analysis construction_management writing,analysis autocad,7.06,5000.0,OBC,M,0,0,0
S04165,I045,design ml networking pcb_design,analysis communication excel,7.62,5000.0,OBC,F,0,0,0
S05668,I067,analysis communication excel presentation writing,communication ml sql writing,7.49,5000.0,OBC,F,0,0,0
S01052,I033,excel frontend,analysis design python,5.12,5000.0,OBC,F,1,1,0
S04966,I050,communication excel presentation seo writing,frontend ml networking,8.67,5000.0,OBC,F,1,0,0
S03152,I068,cloud networking,analysis communication,7.19,5000.0,GEN,M,1,0,0
