student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S01005,7.51,design;presentation;seo;construction_management;backend,GEN,0,F,I043,I031,I008,I038,I054,I055
S01006,8.37,presentation;sql,SC,0,M,I038,I041,I020,I024,I053,I014
S01007,8.61,networking;analysis;backend;cad_modelling;construction_management,OBC,0,O,I018,I056,I002,I042,I023,I054
S01008,8.31,cad_modelling;autocad;design;social_media,GEN,0,F,I006,I052,I020,I055,I060,I042
S01009,7.08,networking;java;backend;manufacturing,GEN,1,M,I014,I010,I056,I053,I030,I018
S01010,5.4,surveying;autocad;pcb_design;financial_modeling,OBC,1,F,I025,I056,I048,I040,I014,I054
S01011,9.17,frontend;sql;seo;social_media,GEN,0,F,I036,I057,I030,I020,I027,I033
S01012,6.82,networking;java;cloud;communication,GEN,0,F,I037,I024,I035,I015,I057,I045
S01013,7.04,design;presentation;writing;analysis;cloud,GEN,0,M,I040,I044,I025,I010,I054,I018
S01014,8.7,cloud;analysis,OBC,1,M,I056,I011,I015,I010,I054,I057
S01015,6.26,presentation;sql;financial_modeling,GEN,0,M,I039,I051,I024,I025,I015,I048
S01016,5.68,communication;writing;sql;pcb_design;seo,GEN,1,M,I041,I004,I023,I010,I036,I052
S01017,6.57,design;analysis,GEN,0,M,I033,I043,I050,I058,I036,I019
S01018,6.31,writing;seo,GEN,1,M,I040,I039,I044,I015,I057,I038
S01019,5.59,backend;social_media;ml;writing;communication,GEN,0,M,I036,I011,I050,I031,I054,I017
S01020,6.92,presentation;communication;pcb_design,OBC,1,F,I039,I009,I036,I052,I057,I044
S01021,7.08,presentation;excel;seo;construction_management;social_media,GEN,1,F,I020,I044,I003,I004,I029,I018
S01022,5.54,frontend;ml;sql;presentation;manufacturing,OBC,1,M,I018,I023,I057,I053,I026,I052
S01023,6.69,cad_modelling;design;analysis;java,GEN,0,F,I047,I057,I052,I055,I005,I012
S01024,6.25,cad_modelling;analysis;manufacturing,OBC,0,F,I006,I036,I057,I052,I040,I056
S01025,5.12,ml;networking,GEN,0,F,I058,I045,I017,I037,I051,I054
S01026,7.12,autocad;manufacturing,OBC,1,M,I019,I037,I004,I025,I042,I035
S01027,7.21,communication;seo;presentation;networking;java,OBC,1,F,I012,I049,I003,I052,I011,I018
S01028,6.25,pcb_design;analysis,ST,1,M,I016,I004,I006,I040,I054,I053
S01029,8.08,java;sql;cloud;manufacturing,GEN,0,F,I014,I012,I036,I018,I029,I051
S01030,7.02,presentation;seo;frontend;manufacturing;social_media,GEN,0,M,I044,I018,I048,I055,I054,I037
S01031,6.29,manufacturing;python;networking,GEN,0,M,I007,I015,I003,I014,I044,I060
S01032,5.49,excel;java;construction_management;manufacturing;writing,GEN,0,F,I042,I046,I017,I039,I054,I057
S01033,7.27,ml;cloud,OBC,0,M,I058,I033,I056,I038,I010,I045
S01034,7.51,surveying;construction_management,OBC,1,F,I019,I020,I052,I056,I055,I045
S01035,6.52,communication;seo;cloud;writing,GEN,1,F,I029,I041,I056,I012,I038,I036
S01036,7.15,design;manufacturing;analysis;networking,ST,1,F,I034,I044,I052,I056,I039,I017
S01037,8.61,writing;python;construction_management;excel,GEN,1,M,I012,I057,I029,I039,I046,I035
S01038,7.9,python;seo;presentation,ST,1,F,I056,I036,I011,I019,I020,I002
S01039,4.85,construction_management;manufacturing,GEN,1,M,I005,I050,I024,I058,I057,I013
S01040,6.28,analysis;communication;writing;ml;financial_modeling,GEN,0,M,I045,I055,I053,I015,I002,I054
S01041,6.87,analysis;excel,OBC,1,M,I035,I037,I013,I031,I050,I014
S01042,7.08,communication;cad_modelling;surveying;python,GEN,1,F,I011,I002,I037,I045,I003,I010
S01043,7.17,ml;sql,GEN,0,F,I055,I010,I016,I053,I041,I050
S01044,7.44,analysis;manufacturing;autocad;excel,SC,1,M,I028,I043,I042,I059,I007,I054
S01045,6.9,design;java;ml,GEN,0,M,I047,I046,I002,I028,I017,I043
S01046,7.02,analysis;construction_management;python;design;social_media,GEN,0,M,I028,I015,I046,I029,I010,I057
S01047,7.95,backend;python;cloud;ml,GEN,0,F,I058,I011,I010,I046,I023,I056
S01048,7.29,python;networking;manufacturing;cad_modelling;social_media,ST,1,F,I034,I011,I036,I060,I056,I038
S01049,5.86,analysis;design,OBC,1,F,I004,I010,I023,I006,I043,I051
S01050,7.11,cad_modelling;design;pcb_design,ST,0,F,I028,I036,I057,I039,I011,I043
S01051,6.87,design;autocad;construction_management;writing;python,SC,0,M,I005,I056,I052,I001,I003,I041
S01052,5.12,frontend;excel,OBC,1,F,I052,I031,I001,I042,I055,I010
S01053,7.16,cad_modelling;manufacturing;autocad;python;construction_management,GEN,1,M,I021,I053,I028,I041,I055,I009
S01054,5.97,writing;social_media;excel;java,GEN,0,M,I049,I056,I051,I018,I036,I057
S01055,7.97,python;networking;seo;frontend,OBC,0,M,I052,I054,I046,I006,I016,I051
S01056,7.43,analysis;autocad;sql;excel;social_media,GEN,0,M,I002,I042,I020,I046,I003,I013
S01057,5.81,surveying;java,GEN,1,M,I013,I003,I029,I056,I038,I049
S01058,7.92,autocad;frontend;ml;communication;construction_management,GEN,0,M,I013,I010,I052,I057,I042,I028
S01059,8.39,python;ml;manufacturing;construction_management;design,ST,0,M,I054,I017,I018,I031,I005,I011
S01060,6.75,analysis;ml;java;python;seo,SC,0,M,I019,I056,I057,I050,I002,I051
S01061,6.87,analysis;financial_modeling;communication;manufacturing,ST,1,M,I010,I058,I055,I024,I054,I003
S01062,7.81,manufacturing;analysis;surveying,OBC,0,M,I024,I058,I009,I060,I041,I014
S01063,8.3,networking;ml;backend;manufacturing;communication,GEN,0,M,I048,I055,I020,I008,I057,I056
S01064,5.34,communication;seo;writing,OBC,0,M,I012,I030,I003,I058,I010,I039
S01065,5.91,communication;sql;analysis;java;design,SC,0,F,I017,I009,I053,I036,I020,I052
S01066,6.59,financial_modeling;construction_management,OBC,1,M,I042,I037,I015,I041,I039,I036
S01067,6.69,cad_modelling;analysis,SC,1,M,I028,I041,I059,I034,I055,I002
S01068,7.78,design;excel;analysis,SC,1,M,I016,I005,I045,I057,I035,I054
S01069,8.31,java;cad_modelling;surveying,GEN,1,M,I058,I044,I056,I004,I009,I020
S01070,8.4,networking;python;design;java;manufacturing,GEN,1,F,I026,I056,I014,I058,I029,I050
S01071,5.32,seo;excel;ml;design,GEN,0,F,I041,I058,I027,I014,I011,I036
S01072,6.19,analysis;excel,OBC,0,M,I009,I057,I011,I003,I049,I045
S01073,5.77,construction_management;design;manufacturing;backend;networking,SC,0,F,I005,I003,I056,I042,I011,I015
S01074,6.41,analysis;construction_management;autocad,OBC,0,M,I004,I053,I012,I055,I058,I014
S01075,6.19,analysis;manufacturing;social_media;writing;ml,OBC,0,F,I002,I036,I049,I018,I055,I056
S01076,7.42,manufacturing;financial_modeling;python;design;writing,OBC,1,F,I028,I004,I057,I054,I040,I019
S01077,7.55,sql;java;python;ml,OBC,1,M,I052,I022,I010,I034,I054,I007
S01078,7.01,analysis;python;manufacturing;cloud;writing,GEN,1,F,I033,I018,I042,I010,I026,I054
S01079,6.91,excel;writing,OBC,1,F,I040,I042,I024,I052,I055,I012
S01080,6.63,presentation;writing;autocad;sql,GEN,1,M,I040,I052,I054,I036,I018,I030
S01081,6.74,excel;java;python;manufacturing,SC,1,M,I012,I018,I054,I037,I030,I052
S01082,8.6,communication;writing;excel,OBC,0,M,I029,I023,I007,I055,I050,I048
S01083,7.7,sql;pcb_design;backend;ml;manufacturing,OBC,0,F,I011,I035,I020,I002,I048,I031
S01084,6.67,design;analysis;surveying;java;networking,GEN,0,F,I013,I056,I036,I039,I037,I005
S01085,6.89,cloud;ml;python;analysis,ST,1,F,I014,I053,I049,I057,I045,I012
S01086,7.45,analysis;manufacturing;pcb_design;cad_modelling,GEN,1,F,I006,I044,I037,I050,I029,I014
S01087,5.81,seo;writing;communication,GEN,0,F,I049,I006,I015,I057,I013,I010
S01088,7.14,backend;excel;frontend;cloud,OBC,0,F,I023,I054,I035,I042,I003,I015
S01089,7.64,frontend;communication,GEN,0,M,I048,I049,I020,I054,I006,I040
S01090,7.5,autocad;construction_management,SC,1,M,I013,I023,I017,I015,I054,I056
S01091,6.21,sql;ml,GEN,1,M,I045,I052,I025,I006,I056,I044
S01092,6.38,sql;design;surveying;java;analysis,GEN,1,F,I054,I017,I045,I022,I052,I053
S01093,5.02,java;frontend;construction_management;seo,OBC,0,M,I054,I042,I003,I049,I037,I040
S01094,7.75,python;design,SC,1,M,I003,I017,I010,I030,I054,I024
S01095,9.07,ml;python;design,GEN,0,M,I058,I018,I006,I013,I029,I045
S01096,6.08,analysis;surveying,ST,0,M,I028,I039,I042,I050,I017,I015
S01097,8.1,sql;financial_modeling,GEN,0,M,I010,I060,I018,I013,I058,I022
S01098,8.96,manufacturing;java;networking,OBC,1,M,I009,I058,I033,I008,I036,I043
S01099,6.53,ml;analysis,GEN,0,M,I050,I036,I049,I010,I030,I051
S01100,6.89,excel;sql;communication,SC,0,F,I020,I011,I054,I018,I001,I044
S01101,7.25,backend;python;presentation,GEN,0,M,I046,I010,I017,I052,I045,I023
S01102,7.47,financial_modeling;presentation;java,GEN,0,F,I038,I013,I010,I042,I050,I018
S01103,7.31,communication;financial_modeling;seo;analysis;surveying,OBC,1,F,I035,I016,I017,I018,I014,I044
S01104,6.61,networking;writing;seo;pcb_design,GEN,0,F,I060,I053,I029,I040,I015,I051
S01105,7.62,pcb_design;surveying;communication;writing;frontend,GEN,0,M,I016,I057,I055,I046,I025,I030
S01106,6.63,frontend;manufacturing;communication;cad_modelling;autocad,GEN,1,M,I055,I015,I051,I056,I045,I010
S01107,7.38,autocad;analysis;sql;java;manufacturing,GEN,0,F,I009,I033,I020,I054,I029,I058
S01108,6.97,cloud;presentation,OBC,0,M,I014,I052,I041,I016,I015,I054
S01109,5.23,excel;presentation,GEN,1,M,I040,I031,I057,I052,I054,I006
S01110,8.26,presentation;autocad;ml,ST,1,M,I022,I036,I013,I018,I011,I058
S01111,6.4,manufacturing;excel;presentation;writing,OBC,0,M,I060,I020,I054,I011,I052,I036
S01112,8.37,presentation;analysis;excel;frontend,SC,0,F,I039,I056,I054,I036,I055,I010
S01113,8.06,networking;manufacturing;financial_modeling,GEN,0,M,I007,I024,I052,I009,I038,I018
S01114,7.22,analysis;design;surveying;java,GEN,0,F,I004,I035,I042,I022,I037,I017
S01115,7.52,design;autocad;ml;analysis,GEN,0,M,I021,I051,I018,I053,I044,I054
S01116,7.65,manufacturing;python,GEN,0,M,I024,I039,I056,I020,I017,I005
S01117,6.8,analysis;autocad;cad_modelling,GEN,0,M,I028,I042,I054,I058,I006,I048
S01118,6.85,social_media;communication;seo,GEN,0,M,I049,I053,I023,I003,I036,I055
S01119,7.59,networking;frontend;cad_modelling;cloud;design,GEN,0,M,I054,I003,I036,I035,I017,I053
S01120,4.06,cad_modelling;python;financial_modeling;autocad,OBC,0,M,I009,I039,I027,I044,I054,I031
S01121,6.98,python;backend;presentation;social_media;sql,GEN,0,F,I052,I055,I045,I041,I012,I011
S01122,6.61,manufacturing;pcb_design;sql;ml;presentation,GEN,0,F,I024,I052,I043,I058,I056,I002
S01123,6.23,communication;design;java,OBC,1,F,I041,I034,I025,I056,I017,I054
S01124,7.41,cloud;surveying;cad_modelling,SC,1,F,I052,I048,I046,I058,I009,I053
S01125,6.37,design;writing,GEN,1,F,I040,I006,I027,I041,I015,I029
S01126,7.86,pcb_design;social_media,GEN,0,F,I016,I054,I008,I051,I011,I037
S01127,7.95,analysis;seo,GEN,1,M,I009,I055,I056,I043,I051,I013
S01128,7.51,analysis;autocad;design;sql;networking,GEN,1,M,I032,I003,I046,I055,I036,I033
S01129,7.73,design;manufacturing;cad_modelling;python,GEN,0,M,I006,I036,I039,I048,I058,I057
S01130,7.52,manufacturing;financial_modeling;presentation;java;python,GEN,1,F,I033,I042,I040,I054,I018,I011
S01131,7.8,financial_modeling;analysis;presentation;backend;surveying,SC,0,M,I017,I049,I055,I056,I009,I002
S01132,7.75,excel;presentation;cloud,SC,0,M,I041,I001,I042,I020,I036,I054
S01133,7.35,presentation;writing;networking;autocad,GEN,1,F,I017,I020,I052,I050,I054,I053
S01134,8.07,construction_management;surveying,OBC,0,F,I019,I060,I018,I030,I057,I033
S01135,6.84,communication;writing;presentation;seo,OBC,0,F,I041,I023,I054,I058,I055,I048
S01136,6.26,excel;communication;financial_modeling;construction_management;seo,GEN,1,F,I012,I035,I017,I029,I045,I044
S01137,6.21,sql;financial_modeling;manufacturing;pcb_design;social_media,OBC,0,F,I017,I045,I030,I053,I002,I011
S01138,6.69,excel;analysis;sql,OBC,0,M,I038,I031,I003,I056,I022,I004
S01139,5.11,design;surveying;ml,OBC,1,M,I028,I018,I011,I017,I054,I038
S01140,7.21,autocad;design;manufacturing,GEN,0,F,I006,I028,I058,I047,I007,I015
S01141,7.66,design;cad_modelling;sql;seo;presentation,OBC,1,F,I029,I034,I012,I001,I037,I030
S01142,7.94,presentation;networking;frontend;financial_modeling,GEN,1,M,I043,I018,I050,I024,I058,I048
S01143,5.39,cloud;autocad;ml;surveying,OBC,1,M,I051,I052,I015,I004,I049,I054
S01144,6.24,frontend;networking;financial_modeling;writing,GEN,1,M,I055,I040,I001,I020,I035,I058
S01145,7.83,networking;ml;financial_modeling;seo,ST,1,F,I024,I003,I057,I042,I053,I029
S01146,6.81,python;ml,GEN,0,M,I036,I027,I052,I051,I054,I023
S01147,7.64,autocad;construction_management;frontend;python;surveying,GEN,0,F,I004,I018,I054,I002,I025,I056
S01148,5.76,networking;analysis,OBC,0,M,I056,I051,I050,I003,I038,I057
S01149,8.36,presentation;analysis;seo,OBC,1,M,I035,I050,I010,I056,I021,I036
S01150,5.69,design;pcb_design;sql;autocad,GEN,0,F,I040,I037,I038,I058,I042,I059
S01151,4.0,design;ml;networking;social_media,OBC,0,M,I033,I055,I012,I031,I010,I027
S01152,7.18,social_media;seo;communication;java,GEN,0,M,I040,I002,I018,I056,I049,I037
S01153,7.21,manufacturing;design;python,SC,1,F,I033,I052,I022,I054,I043,I051
S01154,6.51,presentation;networking;python;java;analysis,ST,0,M,I015,I008,I041,I002,I031,I054
S01155,7.48,python;ml;excel,SC,0,M,I048,I011,I039,I045,I046,I035
S01156,7.51,python;sql;ml,GEN,0,M,I056,I012,I043,I026,I048,I051
S01157,7.39,python;sql,GEN,1,F,I048,I055,I036,I057,I046,I018
S01158,6.49,writing;design;ml;excel,GEN,0,M,I041,I042,I046,I011,I030,I039
S01159,6.31,sql;financial_modeling;construction_management;ml,GEN,0,O,I023,I026,I035,I002,I058,I054
S01160,6.59,ml;networking;presentation;excel;pcb_design,GEN,1,F,I048,I029,I007,I058,I049,I006
S01161,6.18,writing;cloud;frontend;ml,GEN,1,M,I041,I017,I044,I023,I043,I006
S01162,8.12,surveying;autocad;analysis;ml,GEN,0,F,I025,I052,I057,I046,I040,I036
S01163,6.67,java;cloud;surveying;python;analysis,GEN,0,M,I057,I048,I004,I015,I018,I051
S01164,7.16,excel;writing;networking;social_media,GEN,1,F,I022,I055,I012,I050,I017,I049
S01165,7.83,java;cloud;seo,GEN,1,F,I036,I055,I048,I018,I035,I057
S01166,6.13,pcb_design;design,GEN,1,M,I007,I006,I045,I018,I053,I039
S01167,5.65,sql;ml;backend;presentation,GEN,0,F,I054,I011,I030,I056,I035,I048
S01168,6.18,autocad;cad_modelling;analysis,GEN,1,F,I059,I058,I051,I013,I011,I036
S01169,7.26,communication;python;networking;cad_modelling;presentation,ST,0,F,I017,I005,I031,I003,I045,I014
S01170,7.19,excel;communication;pcb_design;analysis;cad_modelling,OBC,0,F,I010,I015,I036,I014,I043,I001
S01171,7.39,surveying;autocad;frontend;construction_management;manufacturing,GEN,1,M,I025,I020,I044,I046,I017,I040
S01172,6.9,cad_modelling;analysis,OBC,0,F,I009,I003,I052,I056,I054,I002
S01173,4.56,sql;java;communication;networking,SC,0,M,I055,I049,I042,I057,I039,I045
S01174,6.87,pcb_design;manufacturing;java;design;construction_management,GEN,0,M,I008,I058,I050,I023,I038,I015
S01175,7.97,writing;manufacturing;pcb_design,OBC,0,M,I040,I047,I006,I048,I058,I022
S01176,8.24,seo;design;construction_management;cad_modelling,GEN,0,F,I029,I058,I032,I052,I025,I036
S01177,7.09,design;analysis;excel;sql;cad_modelling,SC,1,M,I027,I006,I056,I035,I031,I012
S01178,7.2,presentation;social_media;financial_modeling;writing;excel,GEN,1,M,I049,I059,I014,I036,I020,I001
S01179,7.62,frontend;ml;java;communication;design,SC,1,M,I014,I056,I055,I020,I052,I044
S01180,8.2,surveying;autocad;ml,OBC,1,F,I004,I036,I058,I034,I005,I045
S01181,7.0,sql;frontend;excel,GEN,0,F,I010,I018,I048,I002,I052,I046
S01182,7.6,design;manufacturing;analysis,GEN,0,M,I006,I030,I045,I040,I023,I056
S01183,6.45,frontend;backend;python,ST,1,F,I037,I056,I043,I046,I042,I012
S01184,5.78,cad_modelling;autocad;analysis;surveying,SC,1,F,I059,I021,I054,I002,I015,I024
S01185,6.55,communication;design,GEN,0,M,I049,I056,I052,I059,I048,I051
S01186,8.45,sql;autocad;design;cloud,OBC,0,M,I035,I047,I018,I058,I036,I052
S01187,7.62,autocad;presentation;communication;surveying;design,GEN,0,M,I005,I048,I046,I049,I030,I058
S01188,5.86,presentation;communication;excel;financial_modeling,GEN,0,M,I017,I057,I018,I036,I012,I048
S01189,7.67,design;analysis;sql;surveying;frontend,GEN,0,M,I001,I054,I058,I043,I050,I009
S01190,5.93,seo;writing,ST,1,F,I041,I036,I006,I043,I024,I044
S01191,7.38,writing;design;python;java;social_media,GEN,0,M,I040,I049,I031,I013,I044,I015
S01192,6.1,cad_modelling;analysis;design,GEN,1,M,I009,I053,I010,I052,I054,I003
S01193,5.81,ml;frontend;surveying,GEN,0,F,I052,I012,I040,I056,I018,I038
S01194,8.64,sql;financial_modeling;autocad;cad_modelling,ST,1,M,I020,I053,I055,I060,I015,I030
S01195,6.67,manufacturing;design;financial_modeling;sql,SC,1,F,I001,I029,I046,I040,I045,I049
S01196,7.6,frontend;financial_modeling;sql;seo,GEN,1,M,I058,I056,I010,I013,I018,I045
S01197,7.04,construction_management;seo,OBC,1,M,I019,I036,I055,I045,I041,I012
S01198,6.0,analysis;autocad;frontend;python,GEN,0,M,I031,I006,I018,I012,I024,I039
S01199,6.77,java;sql;python,GEN,0,F,I057,I038,I058,I052,I017,I003
S01200,6.01,backend;python,OBC,0,O,I023,I042,I046,I018,I036,I032
S01201,9.41,financial_modeling;sql;presentation;construction_management,SC,1,F,I039,I021,I009,I046,I020,I057
S01202,7.78,communication;writing,GEN,0,M,I012,I053,I024,I022,I038,I050
S01203,7.02,surveying;analysis;construction_management,GEN,0,M,I025,I046,I018,I017,I057,I054
S01204,7.55,python;pcb_design;manufacturing,OBC,1,F,I008,I011,I052,I058,I035,I057
S01205,7.72,cloud;frontend;construction_management,OBC,0,F,I056,I042,I003,I055,I017,I035
S01206,7.72,social_media;excel;java;frontend,GEN,0,F,I029,I022,I045,I017,I053,I028
S01207,7.67,ml;cloud;networking,SC,1,M,I052,I006,I042,I051,I050,I045
S01208,7.59,cad_modelling;manufacturing,OBC,1,M,I002,I003,I057,I058,I042,I001
S01209,7.1,design;analysis;autocad;java,ST,1,F,I002,I015,I056,I018,I001,I037
S01210,8.55,analysis;ml;excel,OBC,1,M,I016,I020,I053,I036,I039,I043
S01211,7.16,communication;pcb_design,GEN,0,M,I040,I054,I038,I006,I051,I041
S01212,7.05,excel;cad_modelling,GEN,1,M,I040,I008,I036,I004,I048,I046
S01213,7.17,sql;presentation;frontend,OBC,0,F,I057,I015,I050,I002,I003,I005
S01214,7.24,frontend;excel;backend,SC,0,F,I037,I053,I003,I032,I024,I018
S01215,5.4,ml;communication;frontend,GEN,1,F,I055,I003,I059,I018,I058,I011
S01216,6.17,frontend;sql;cloud,OBC,1,F,I014,I043,I017,I047,I030,I040
S01217,6.9,manufacturing;networking;analysis,GEN,0,F,I016,I023,I054,I045,I036,I001
S01218,5.36,financial_modeling;communication;analysis;frontend;seo,OBC,0,F,I031,I042,I045,I015,I037,I018
S01219,7.02,communication;analysis;presentation;cloud,ST,0,M,I044,I055,I038,I045,I034,I023
S01220,7.23,analysis;design;cloud;writing,OBC,1,M,I028,I017,I043,I049,I057,I011
S01221,5.74,manufacturing;analysis;design;writing;cad_modelling,GEN,1,F,I060,I009,I046,I055,I049,I035
S01222,6.38,sql;excel;communication,OBC,1,M,I042,I053,I030,I040,I022,I036
S01223,8.28,analysis;pcb_design,GEN,0,M,I021,I048,I050,I010,I018,I038
S01224,7.56,financial_modeling;excel;analysis;autocad;frontend,SC,1,F,I038,I043,I011,I058,I031,I016
S01225,7.5,pcb_design;analysis;writing,OBC,1,F,I060,I052,I017,I054,I044,I036
S01226,8.14,analysis;seo,GEN,0,F,I044,I033,I056,I051,I042,I009
S01227,6.19,ml;presentation;surveying;python;java,GEN,0,M,I018,I035,I051,I043,I023,I044
S01228,5.74,design;manufacturing;autocad,OBC,1,F,I021,I004,I042,I053,I020,I051
S01229,7.99,sql;networking;python;excel,GEN,0,M,I003,I055,I048,I057,I056,I006
S01230,6.92,analysis;java,ST,1,O,I007,I011,I055,I017,I039,I052
S01231,6.16,networking;design,GEN,1,M,I026,I017,I041,I006,I025,I037
S01232,9.09,analysis;manufacturing,OBC,0,M,I060,I048,I001,I058,I039,I053
S01233,5.39,excel;design;analysis,GEN,0,M,I043,I037,I022,I035,I045,I018
S01234,7.18,cloud;seo;java;excel,GEN,0,O,I052,I027,I056,I008,I018,I057
S01235,6.81,analysis;communication;backend,GEN,0,M,I017,I056,I001,I046,I023,I051
S01236,6.64,sql;financial_modeling;analysis;ml,GEN,0,F,I020,I003,I010,I058,I050,I029
S01237,4.79,autocad;analysis,OBC,1,F,I002,I034,I052,I030,I020,I055
S01238,8.53,analysis;autocad;cad_modelling;sql;surveying,OBC,1,M,I001,I036,I054,I055,I002,I046
S01239,5.58,ml;sql;cad_modelling;communication;seo,SC,1,M,I018,I030,I053,I014,I020,I042
S01240,6.73,excel;frontend;ml;sql,SC,0,M,I038,I051,I042,I036,I054,I018
S01241,6.57,analysis;seo;pcb_design;surveying;java,OBC,0,F,I017,I057,I001,I023,I046,I030
S01242,7.59,frontend;excel,OBC,1,M,I052,I044,I056,I049,I024,I022
S01243,5.4,financial_modeling;analysis;surveying;sql;communication,GEN,0,F,I035,I009,I039,I042,I045,I003
S01244,7.46,communication;cloud,GEN,0,O,I041,I054,I045,I056,I036,I057
S01245,7.19,sql;presentation;excel;construction_management,GEN,0,M,I035,I052,I015,I056,I001,I034
S01246,6.34,presentation;communication,OBC,1,F,I020,I036,I018,I052,I030,I056
S01247,7.43,writing;seo;python,OBC,0,M,I041,I039,I015,I051,I045,I014
